trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,shape_dist_traveled
JAK.108-R02,5:02:12,5:02:22,B07204P,2,0,
JAK.108-R02,5:03:22,5:03:32,B07205P,3,0,
JAK.108-R02,5:04:33,5:04:43,B07206P,4,0,
JAK.108-R02,5:05:47,5:05:57,B07207P,5,0,
JAK.108-R02,5:07:04,5:07:14,B07208P,6,0,
JAK.108-R02,5:08:27,5:08:37,B07209P,7,0,
JAK.108-R02,5:09:39,5:09:49,B07210P,8,0,
JAK.108-R02,5:11:06,5:11:16,B07211P,9,0,
JAK.108-R02,5:12:42,5:12:52,B07212P,10,0,
JAK.108-R02,5:13:48,5:13:58,B01078P,11,0,
JAK.108-R02,5:14:23,5:14:33,B00613P,12,0,
JAK.108-R02,5:15:02,5:15:12,B03119P,13,0,
JAK.108-R02,5:15:53,5:16:03,B01539P,14,0,
JAK.108-R02,5:16:57,5:17:07,B01416P,15,0,
JAK.108-R02,5:18:03,5:18:13,B04204P,16,0,
JAK.108-R02,5:19:35,5:19:45,B04976P,17,0,
JAK.108-R02,5:23:32,5:23:42,B04046P,18,0,
JAK.108-R02,5:25:51,5:26:01,B04290P,19,0,
JAK.108-R02,5:27:43,5:27:53,B01726P,20,0,
JAK.108-R02,5:28:58,5:29:08,B02924P,21,0,
JAK.108-R02,5:31:14,5:31:24,B06817P,22,0,
JAK.108-R02,5:32:04,5:32:14,B01047P,23,0,
JAK.108-R02,5:33:05,5:33:15,B04333P,24,0,
JAK.108-R02,5:34:04,5:34:14,B05847P,25,0,
JAK.108-R02,5:35:34,5:35:44,B02612P,26,0,
JAK.108-R02,5:36:35,5:36:45,B00206P,27,0,
JAK.108-R02,5:38:03,5:38:13,B00301P,28,0,
JAK.108-R03,5:00:00,5:00:10,B00206P,0,0,
JAK.108-R03,5:01:04,5:01:14,B01878P,1,0,
JAK.108-R03,5:02:03,5:02:13,B02613P,2,0,
JAK.108-R03,5:03:24,5:03:34,B04578P,3,0,
JAK.108-R03,5:04:24,5:04:34,B03360P,4,0,
JAK.108-R03,5:05:26,5:05:36,B01046P,5,0,
JAK.108-R03,5:09:37,5:09:47,B05664P,6,0,
JAK.108-R03,5:11:24,5:11:34,B03158P,7,0,
JAK.108-R03,5:13:41,5:13:51,B02281P,8,0,
JAK.108-R03,5:14:58,5:15:08,B03883P,9,0,
JAK.108-R03,5:16:51,5:17:01,B00700P,10,0,
JAK.108-R03,5:18:10,5:18:20,B00701P,11,0,
JAK.108-R03,5:19:01,5:19:11,B02834P,12,0,
JAK.108-R03,5:20:02,5:20:12,B05763P,13,0,
JAK.108-R03,5:23:33,5:23:43,B02502P,14,0,
JAK.108-R03,5:24:23,5:24:33,B02533P,15,0,
JAK.108-R03,5:26:02,5:26:12,B00888P,16,0,
JAK.108-R03,5:27:05,5:27:15,B00616P,17,0,
JAK.108-R03,5:28:52,5:29:02,B07175P,18,0,
JAK.108-R03,5:30:25,5:30:35,B07176P,19,0,
JAK.108-R03,5:31:46,5:31:56,B07177P,20,0,
JAK.108-R03,5:32:58,5:33:08,B07178P,21,0,
JAK.108-R03,5:34:19,5:34:29,B07179P,22,0,
JAK.108-R03,5:35:31,5:35:41,B07180P,23,0,
JAK.108-R03,5:36:45,5:36:55,B07181P,24,0,
JAK.108-R03,5:37:45,5:37:55,B07182P,25,0,
JAK.108-R03,5:39:49,5:39:59,B07183P,26,0,
JAK.108-R03,5:40:56,5:41:06,B07184P,27,0,
JAK.108-R03,5:41:59,5:42:09,B07185P,28,0,
JAK.108-R03,5:43:23,5:43:33,B07186P,29,0,
JAK.108-R03,5:44:25,5:44:35,B07187P,30,0,
JAK.108-R03,5:46:08,5:46:18,B07188P,31,0,
JAK.108-R03,5:47:52,5:48:02,B07189P,32,0,
JAK.108-R03,5:49:23,5:49:33,B07190P,33,0,
JAK.108-R03,5:51:07,5:51:17,B07191P,34,0,
JAK.108-R03,5:52:47,5:52:57,B07192P,35,0,
JAK.108-R03,5:54:48,5:54:58,B07193P,36,0,
JAK.108-R03,5:56:33,5:56:43,B07194P,37,0,
JAK.108-R03,5:57:27,5:57:37,B07195P,38,0,
JAK.108-R03,5:58:41,5:58:51,B07196P,39,0,
JAK.108-R03,6:00:13,6:00:23,B07197P,40,0,
JAK.108-R03,6:01:58,6:02:08,B07198P,41,0,
JAK.108-R03,6:03:48,6:03:58,B07199P,42,0,
JAK.108-R03,6:04:40,6:04:50,B07200P,43,0,
JAK.108-R03,6:06:06,6:06:16,B07201P,44,0,
JAK.108-R03,6:07:17,6:07:27,B07202P,45,0,
JAK.108-R04,5:00:00,5:00:10,B07202P,0,0,
JAK.108-R04,5:01:20,5:01:30,B07203P,1,0,
JAK.108-R04,5:02:13,5:02:23,B07204P,2,0,
JAK.108-R04,5:03:23,5:03:33,B07205P,3,0,
JAK.108-R04,5:04:34,5:04:44,B07206P,4,0,
JAK.108-R04,5:05:48,5:05:58,B07207P,5,0,
JAK.108-R04,5:07:05,5:07:15,B07208P,6,0,
JAK.108-R04,5:08:28,5:08:38,B07209P,7,0,
JAK.108-R04,5:09:40,5:09:50,B07210P,8,0,
JAK.108-R04,5:11:07,5:11:17,B07211P,9,0,
JAK.108-R04,5:12:43,5:12:53,B07212P,10,0,
JAK.108-R04,5:13:49,5:13:59,B01078P,11,0,
JAK.108-R04,5:14:24,5:14:34,B00613P,12,0,
JAK.108-R04,5:15:03,5:15:13,B03119P,13,0,
JAK.108-R04,5:15:54,5:16:04,B01539P,14,0,
JAK.108-R04,5:16:58,5:17:08,B01416P,15,0,
JAK.108-R04,5:18:04,5:18:14,B04204P,16,0,
JAK.108-R04,5:19:36,5:19:46,B04976P,17,0,
JAK.108-R04,5:23:33,5:23:43,B04046P,18,0,
JAK.108-R04,5:25:52,5:26:02,B04290P,19,0,
JAK.108-R04,5:27:44,5:27:54,B01726P,20,0,
JAK.108-R04,5:28:59,5:29:09,B02924P,21,0,
JAK.108-R04,5:31:15,5:31:25,B06817P,22,0,
JAK.108-R04,5:32:05,5:32:15,B01047P,23,0,
JAK.108-R04,5:33:06,5:33:16,B04333P,24,0,
JAK.108-R04,5:34:05,5:34:15,B05847P,25,0,
JAK.108-R04,5:35:35,5:35:45,B02612P,26,0,
JAK.108-R04,5:36:36,5:36:46,B00206P,27,0,
JAK.30-R01,5:00:00,5:00:10,B05704P,0,0,
JAK.30-R01,5:04:04,5:04:14,B03181P,1,0,
JAK.30-R01,5:08:06,5:08:16,B03180P,2,0,
JAK.30-R01,5:09:21,5:09:31,B05180P,3,0,
JAK.30-R01,5:10:18,5:10:28,B01663P,4,0,
JAK.30-R01,5:11:57,5:12:07,B05844P,5,0,
JAK.30-R01,5:15:41,5:15:51,B07025P,6,0,
JAK.30-R01,5:20:23,5:20:33,B03115P,7,0,
JAK.30-R01,5:21:22,5:21:32,B04071P,8,0,
JAK.30-R01,5:23:17,5:23:27,B05679P,9,0,
JAK.30-R01,5:25:06,5:25:16,B02720P,10,0,
JAK.30-R01,5:26:13,5:26:23,B02395P,11,0,
JAK.30-R01,5:27:14,5:27:24,B01660P,12,0,
JAK.30-R01,5:28:37,5:28:47,B01035P,13,0,
JAK.30-R01,5:29:47,5:29:57,B01036P,14,0,
JAK.30-R01,5:30:24,5:30:34,B02635P,15,0,
JAK.30-R01,5:31:49,5:31:59,B01870P,16,0,
JAK.30-R01,5:32:40,5:32:50,B05396P,17,0,
JAK.30-R01,5:33:20,5:33:30,B00607P,18,0,
JAK.30-R01,5:34:14,5:34:24,B05053P,19,0,
JAK.30-R01,5:36:02,5:36:12,B04635P,20,0,
JAK.30-R01,5:37:06,5:37:16,B05047P,21,0,
JAK.30-R01,5:38:50,5:39:00,B03733P,22,0,
JAK.30-R01,5:39:27,5:39:37,B01141P,23,0,
JAK.30-R01,5:41:40,5:41:50,B03364P,24,0,
JAK.30-R01,5:42:41,5:42:51,B03915P,25,0,
JAK.30-R01,5:44:10,5:44:20,B04456P,26,0,
JAK.30-R01,5:45:20,5:45:30,B01051P,27,0,
JAK.30-R01,5:47:22,5:47:32,B00331P,28,0,
JAK.30-R01,5:49:10,5:49:20,B00055P,29,0,
JAK.30-R01,5:51:05,5:51:15,B05567P,30,0,
JAK.30-R01,5:53:52,5:54:02,B05014P,31,0,
JAK.30-R01,5:55:00,5:55:10,B01862P,32,0,
JAK.30-R01,5:57:41,5:57:51,B00018P,33,0,
JAK.30-R01,5:58:30,5:58:40,B02471P,34,0,
JAK.30-R01,6:00:18,6:00:28,B03178P,35,0,
JAK.30-R01,6:01:03,6:01:13,B03887P,36,0,
JAK.30-R01,6:03:22,6:03:32,B05735P,37,0,
JAK.30-R01,6:04:15,6:04:25,B05260P,38,0,
JAK.30-R01,6:05:07,6:05:17,B03018P,39,0,
JAK.30-R01,6:05:45,6:05:55,B06814P,40,0,
JAK.30-R01,6:06:48,6:06:58,B03399P,41,0,
JAK.30-R01,6:07:38,6:07:48,B02467P,42,0,
JAK.30-R01,6:08:28,6:08:38,B05010P,43,0,
JAK.30-R01,6:09:40,6:09:50,B05411P,44,0,
JAK.30-R01,6:10:58,6:11:08,B00230P,45,0,
JAK.30-R01,6:11:27,6:11:37,B03247P,46,0,
JAK.30-R01,6:12:54,6:13:04,B03261P,47,0,
JAK.30-R01,6:14:22,6:14:32,B05561P,48,0,
JAK.30-R01,6:15:08,6:15:18,B02369P,49,0,
JAK.30-R01,6:16:53,6:17:03,B05011P,50,0,
JAK.30-R01,6:17:13,6:17:23,B00447P,51,0,
JAK.30-R01,6:17:43,6:17:53,B04256P,52,0,
JAK.30-R01,6:18:25,6:18:35,B01284P,53,0,
JAK.30-R01,6:19:18,6:19:28,B02811P,54,0,
JAK.30-R01,6:20:26,6:20:36,B01362P,55,0,
JAK.30-R01,6:22:21,6:22:31,B00620P,56,0,
JAK.30-R01,6:23:47,6:23:57,B03714P,57,0,
JAK.30-R01,6:25:17,6:25:27,B05832P,58,0,
JAK.30-R01,6:26:21,6:26:31,B02450P,59,0,
JAK.30-R01,6:27:52,6:28:02,B05131P,60,0,
JAK.30-R01,6:28:26,6:28:36,B03925P,61,0,
JAK.30-R01,6:29:39,6:29:49,B02455P,62,0,
JAK.30-R01,6:30:36,6:30:46,B03969P,63,0,
JAK.30-R01,6:31:29,6:31:39,B02046P,64,0,
JAK.30-R01,6:32:39,6:32:49,B03470P,65,0,
JAK.30-R01,6:34:05,6:34:15,B02083P,66,0,
JAK.30-R01,6:35:13,6:35:23,B02810P,67,0,
JAK.30-R01,6:35:53,6:36:03,B02816P,68,0,
JAK.30-R01,6:36:34,6:36:44,B02817P,69,0,
JAK.37-R03,5:00:00,5:00:10,B02002P,0,0,
JAK.37-R03,5:00:48,5:00:58,B03907P,1,0,
JAK.37-R03,5:02:33,5:02:43,B01518P,2,0,
JAK.37-R03,5:04:24,5:04:34,B06897P,3,0,
JAK.37-R03,5:05:02,5:05:12,B02495P,4,0,
JAK.37-R03,5:06:36,5:06:46,B02496P,5,0,
JAK.37-R03,5:07:30,5:07:40,B01329P,6,0,
JAK.37-R03,5:09:09,5:09:19,B01517P,7,0,
JAK.37-R03,5:10:15,5:10:25,B01454P,8,0,
JAK.37-R03,5:10:55,5:11:05,B01902P,9,0,
JAK.37-R03,5:12:06,5:12:16,B03442P,10,0,
JAK.37-R03,5:12:54,5:13:04,B04057P,11,0,
JAK.37-R03,5:14:13,5:14:23,B00846P,12,0,
JAK.37-R03,5:14:48,5:14:58,B00484P,13,0,
JAK.37-R03,5:15:56,5:16:06,B00672P,14,0,
JAK.37-R03,5:16:57,5:17:07,B00714P,15,0,
JAK.37-R03,5:19:37,5:19:47,B03503P,16,0,
JAK.37-R03,5:20:18,5:20:28,B04450P,17,0,
JAK.37-R03,5:21:26,5:21:36,B05909P,18,0,
JAK.37-R03,5:23:33,5:23:43,B05218P,19,0,
JAK.37-R03,5:24:31,5:24:41,B03603P,20,0,
JAK.37-R03,5:24:57,5:25:07,B05122P,21,0,
JAK.37-R03,5:26:15,5:26:25,B04375P,22,0,
JAK.37-R03,5:27:12,5:27:22,B03548P,23,0,
JAK.37-R03,5:28:05,5:28:15,B03546P,24,0,
JAK.37-R03,5:28:59,5:29:09,B04824P,25,0,
JAK.37-R03,5:29:49,5:29:59,B00974P,26,0,
JAK.37-R03,5:30:36,5:30:46,B01956P,27,0,
JAK.37-R03,5:31:40,5:31:50,B05367P,28,0,
JAK.37-R03,5:32:22,5:32:32,B03498P,29,0,
JAK.37-R03,5:33:08,5:33:18,B03532P,30,0,
JAK.37-R03,5:33:42,5:33:52,B06818P,31,0,
JAK.37-R03,5:34:41,5:34:51,B03336P,32,0,
JAK.37-R03,5:35:33,5:35:43,B05343P,33,0,
JAK.37-R03,5:36:10,5:36:20,B00710P,34,0,
JAK.37-R03,5:36:45,5:36:55,B03117P,35,0,
JAK.37-R03,5:37:41,5:37:51,B04849P,36,0,
JAK.37-R03,5:38:11,5:38:21,B00911P,37,0,
JAK.37-R03,5:38:44,5:38:54,B00910P,38,0,
JAK.37-R03,5:39:20,5:39:30,B00909P,39,0,
JAK.37-R03,5:40:42,5:40:52,B03337P,40,0,
JAK.37-R03,5:41:05,5:41:15,B02954P,41,0,
JAK.37-R03,5:41:48,5:41:58,B04428P,42,0,
JAK.37-R03,5:43:03,5:43:13,B04111P,43,0,
JAK.37-R03,5:44:54,5:45:04,B02514P,44,0,
JAK.37-R03,5:46:09,5:46:19,B01678P,45,0,
JAK.37-R03,5:47:42,5:47:52,B00405P,46,0,
JAK.37-R03,5:48:35,5:48:45,B06819P,47,0,
JAK.37-R03,5:49:41,5:49:51,B00433P,48,0,
JAK.37-R03,5:51:00,5:51:10,B04022P,49,0,
JAK.37-R03,5:53:45,5:53:55,B02828P,50,0,
JAK.98-R01,5:00:00,5:00:10,B05708P,0,0,
JAK.98-R01,5:02:53,5:03:03,B05361P,1,0,
JAK.98-R01,5:03:52,5:04:02,B00400P,2,0,
JAK.98-R01,5:05:52,5:06:02,B07154P,3,0,
JAK.98-R01,5:06:30,5:06:40,B07155P,4,0,
JAK.98-R01,5:08:09,5:08:19,B07156P,5,0,
JAK.98-R01,5:09:31,5:09:41,B07157P,6,0,
JAK.98-R01,5:10:23,5:10:33,B07158P,7,0,
JAK.98-R01,5:11:44,5:11:54,B07159P,8,0,
JAK.98-R01,5:12:26,5:12:36,B07160P,9,0,
JAK.98-R01,5:13:15,5:13:25,B07161P,10,0,
JAK.98-R01,5:14:52,5:15:02,B07162P,11,0,
JAK.98-R01,5:16:37,5:16:47,B07163P,12,0,
JAK.98-R01,5:18:30,5:18:40,B07164P,13,0,
JAK.98-R01,5:19:45,5:19:55,B07165P,14,0,
JAK.98-R01,5:20:48,5:20:58,B04240P,15,0,
JAK.98-R01,5:21:37,5:21:47,B01911P,16,0,
JAK.98-R01,5:22:37,5:22:47,B02711P,17,0,
JAK.98-R01,5:24:28,5:24:38,B03736P,18,0,
JAK.98-R01,5:25:36,5:25:46,B07166P,19,0,
JAK.98-R01,5:26:44,5:26:54,B07167P,20,0,
JAK.98-R01,5:27:15,5:27:25,B07168P,21,0,
JAK.98-R01,5:30:05,5:30:15,B07169P,22,0,
JAK.98-R01,5:31:33,5:31:43,B07141P,23,0,
JAK.98-R01,5:33:58,5:34:08,B05079P,24,0,
JAK.98-R01,5:35:01,5:35:11,B04013P,25,0,
JAK.98-R01,5:35:46,5:35:56,B03382P,26,0,
JAK.98-R01,5:37:07,5:37:17,B04415P,27,0,
JAK.98-R01,5:39:08,5:39:18,B04352P,28,0,
JAK.98-R01,5:39:50,5:40:00,B03996P,29,0,
JAK.98-R01,5:40:54,5:41:04,B03680P,30,0,
JAK.98-R01,5:41:43,5:41:53,B00993P,31,0,
JAK.98-R01,5:43:00,5:43:10,B04266P,32,0,
JAK.98-R01,5:44:36,5:44:46,B00247P,33,0,
JAK.98-R01,5:47:24,5:47:34,B06191P,34,0,
JAK.98-R01,5:50:45,5:50:55,B07251P,35,0,
JAK.98-R02,5:00:00,5:00:10,B07251P,0,0,
JAK.98-R02,5:05:56,5:06:06,B03473P,1,0,
JAK.98-R02,5:07:33,5:07:43,B03074P,2,0,
JAK.98-R02,5:08:54,5:09:04,B03672P,3,0,
JAK.98-R02,5:09:39,5:09:49,B01020P,4,0,
JAK.98-R02,5:10:21,5:10:31,B02118P,5,0,
JAK.98-R02,5:11:37,5:11:47,B03383P,6,0,
JAK.98-R02,5:13:24,5:13:34,B05242P,7,0,
JAK.98-R02,5:14:47,5:14:57,B04351P,8,0,
JAK.98-R02,5:15:34,5:15:44,B02201P,9,0,
JAK.98-R02,5:18:49,5:18:59,B07170P,10,0,
JAK.98-R02,5:20:21,5:20:31,B07171P,11,0,
JAK.98-R02,5:22:06,5:22:16,B07172P,12,0,
JAK.98-R02,5:23:27,5:23:37,B07142P,13,0,
JAK.98-R02,5:23:57,5:24:07,B07143P,14,0,
JAK.98-R02,5:25:04,5:25:14,B07144P,15,0,
JAK.98-R02,5:26:16,5:26:26,B01186P,16,0,
JAK.98-R02,5:28:08,5:28:18,B02711P,17,0,
JAK.98-R02,5:28:59,5:29:09,B03913P,18,0,
JAK.98-R02,5:29:57,5:30:07,B06867P,19,0,
JAK.98-R02,5:31:02,5:31:12,B07145P,20,0,
JAK.98-R02,5:32:16,5:32:26,B07146P,21,0,
JAK.98-R02,5:34:07,5:34:17,B07147P,22,0,
JAK.98-R02,5:37:23,5:37:33,B07173P,23,0,
JAK.98-R02,5:38:09,5:38:19,B07148P,24,0,
JAK.98-R02,5:38:52,5:39:02,B07149P,25,0,
JAK.98-R02,5:40:24,5:40:34,B07174P,26,0,
JAK.98-R02,5:41:05,5:41:15,B07150P,27,0,
JAK.98-R02,5:42:27,5:42:37,B07151P,28,0,
JAK.98-R02,5:44:06,5:44:16,B07152P,29,0,
JAK.98-R02,5:44:41,5:44:51,B07153P,30,0,
JAK.98-R02,5:46:55,5:47:05,B00875P,31,0,
JAK.98-R02,5:49:41,5:49:51,B01341P,32,0,
JAK.98-R02,5:52:47,5:52:57,B00865P,33,0,
JAK.98-R02,5:53:39,5:53:49,B03148P,34,0,
JAK.98-R02,5:55:19,5:55:29,B00901P,35,0,
JAK.98-R02,5:56:53,5:57:03,B00517P,36,0,
JAK.98-R02,5:57:43,5:57:53,B01377P,37,0,
JAK.98-R02,5:59:15,5:59:25,B04544P,38,0,
JAK.98-R02,6:09:42,6:09:52,B05708P,39,0,
L13E-R08,5:00:00,5:00:10,G00303,0,0,
L13E-R08,5:10:40,5:10:50,G00298,1,0,
L13E-R08,5:13:02,5:13:12,G00296,2,0,
L13E-R08,5:14:51,5:15:01,G00292,3,0,
L13E-R08,5:17:40,5:17:50,G00286,4,0,
L13E-R08,5:21:33,5:21:43,G00282,5,0,
L13E-R08,5:23:52,5:24:02,G00280,6,0,
L13E-R08,5:27:34,5:27:44,G00423,7,0,
L13E-R08,5:29:33,5:29:43,G00420,8,0,
L13E-R08,5:42:50,5:43:00,G00008,9,0,
L13E-R08,5:59:59,6:00:09,G00091,10,0,
L13E-R08,6:07:39,6:07:49,G00592,11,0,
L13E-R08,6:28:08,6:28:18,G00603,12,0,
L13E-R08,6:41:26,6:41:36,G00608,13,0,
1B-R01,5:00:00,5:00:10,G00640,0,0,
1B-R01,5:03:37,5:03:47,B00673P,1,0,
1B-R01,5:04:48,5:04:58,B05816P,2,0,
1B-R01,5:05:45,5:05:55,B05648P,3,0,
1B-R01,5:10:05,5:10:15,G00080,4,0,
1B-R01,5:14:40,5:14:50,B00126P,5,0,
1B-R01,5:15:26,5:15:36,B00127P,6,0,
1B-R01,5:18:18,5:18:28,G00690,7,0,
1B-R01,5:22:05,5:22:15,G00023,8,0,
1B-R01,5:26:50,5:27:00,G00026,9,0,
1B-R02,5:00:00,5:00:10,G00029,0,0,
1B-R02,5:04:46,5:04:56,G00022,1,0,
1B-R02,5:08:39,5:08:49,G00692,2,0,
1B-R02,5:11:23,5:11:33,B02873P,3,0,
1B-R02,5:19:25,5:19:35,G00077,4,0,
1B-R02,5:23:15,5:23:25,B00321P,5,0,
1B-R02,5:24:53,5:25:03,B00322P,6,0,
1B-R02,5:26:33,5:26:43,B02214P,7,0,
1B-R02,5:29:14,5:29:24,G00640,8,0,
1H-R02,5:00:00,5:00:10,G00630,0,0,
1H-R02,5:01:00,5:01:10,B01638P,1,0,
1H-R02,5:01:54,5:02:04,B05666P,2,0,
1H-R02,5:03:49,5:03:59,B05315P,3,0,
1H-R02,5:04:22,5:04:32,B01766P,4,0,
1H-R02,5:07:31,5:07:41,B01968P,5,0,
1H-R02,5:08:28,5:08:38,B02266P,6,0,
1H-R02,5:09:31,5:09:41,B00304P,7,0,
1H-R02,5:10:24,5:10:34,B00323P,8,0,
1H-R02,5:11:45,5:11:55,B04101P,9,0,
1H-R02,5:13:39,5:13:49,B05445P,10,0,
1R-R04,5:00:00,5:00:10,G00663,0,0,
1R-R04,5:01:01,5:01:11,B01638P,1,0,
1R-R04,5:01:56,5:02:06,B05666P,2,0,
1R-R04,5:03:52,5:04:02,B05315P,3,0,
1R-R04,5:04:25,5:04:35,B01766P,4,0,
1R-R04,5:07:34,5:07:44,B01968P,5,0,
1R-R04,5:08:31,5:08:41,B02266P,6,0,
1R-R04,5:09:34,5:09:44,B00304P,7,0,
1R-R04,5:10:27,5:10:37,B00323P,8,0,
1R-R04,5:11:48,5:11:58,B04101P,9,0,
1R-R04,5:15:27,5:15:37,B02575P,10,0,
1R-R04,5:16:38,5:16:48,B06962P,11,0,
1R-R04,5:19:02,5:19:12,B00083P,12,0,
1R-R04,5:20:15,5:20:25,B03199P,13,0,
1R-R04,5:23:54,5:24:04,B07322P,14,0,
1R-R04,5:24:59,5:25:09,B05866P,15,0,
1R-R04,5:28:10,5:28:20,B05725P,16,0,
2P-R05,5:00:00,5:00:10,B06053P,0,0,
2P-R05,5:00:43,5:00:53,B02291P,1,0,
2P-R05,5:01:27,5:01:37,B00184P,2,0,
2P-R05,5:02:59,5:03:09,B01813P,3,0,
2P-R05,5:05:15,5:05:25,B05693P,4,0,
2P-R05,5:08:08,5:08:18,B00390P,5,0,
2P-R05,5:10:14,5:10:24,B05814P,6,0,
2P-R05,5:13:04,5:13:14,B02575P,7,0,
2P-R05,5:14:15,5:14:25,B06962P,8,0,
2P-R05,5:16:39,5:16:49,B00083P,9,0,
2P-R05,5:17:25,5:17:35,B00084P,10,0,
2P-R05,5:18:02,5:18:12,B03199P,11,0,
2P-R05,5:18:41,5:18:51,B03201P,12,0,
2P-R05,5:21:50,5:22:00,B07322P,13,0,
2P-R05,5:22:55,5:23:05,B05866P,14,0,
2P-R05,5:23:37,5:23:47,B04647P,15,0,
2P-R05,5:25:10,5:25:20,B07321P,16,0,
2P-R05,5:26:24,5:26:34,B05725P,17,0,
2-R04,5:00:00,5:00:10,G00042,0,0,
2-R04,5:03:54,5:04:04,G00067,1,0,
2-R04,5:07:36,5:07:46,G00123,2,0,
2-R04,5:12:56,5:13:06,G00125,3,0,
2-R04,5:15:31,5:15:41,G00108,4,0,
2-R04,5:22:45,5:22:55,G00105,5,0,
2-R04,5:24:35,5:24:45,G00103,6,0,
2-R04,5:27:07,5:27:17,G00100,7,0,
2-R04,5:29:37,5:29:47,G00099,8,0,
2-R04,5:31:52,5:32:02,G00095,9,0,
2-R04,5:35:07,5:35:17,G00097,10,0,
2-R04,5:38:52,5:39:02,G00093,11,0,
2-R04,5:42:45,5:42:55,G00629,12,0,
2-R04,5:45:31,5:45:41,G00698,13,0,
2-R04,5:49:12,5:49:22,G00625,14,0,
2-R04,5:56:12,5:56:22,G00126,15,0,
2-R05,5:00:00,5:00:10,G00126,0,0,
2-R05,5:07:05,5:07:15,G00622,1,0,
2-R05,5:10:51,5:11:01,G00697,2,0,
2-R05,5:13:36,5:13:46,G00626,3,0,
2-R05,5:17:29,5:17:39,G00092,4,0,
2-R05,5:21:09,5:21:19,G00096,5,0,
2-R05,5:24:23,5:24:33,G00094,6,0,
2-R05,5:26:37,5:26:47,G00098,7,0,
2-R05,5:29:06,5:29:16,G00101,8,0,
2-R05,5:31:39,5:31:49,G00102,9,0,
2-R05,5:33:29,5:33:39,G00104,10,0,
2-R05,5:40:42,5:40:52,G00106,11,0,
2-R05,5:42:36,5:42:46,G00110,12,0,
2-R05,5:45:14,5:45:24,G00111,13,0,
2-R05,5:47:03,5:47:13,G00112,14,0,
2-R05,5:51:18,5:51:28,G00113,15,0,
2-R05,5:52:55,5:53:05,G00114,16,0,
2-R05,5:56:44,5:56:54,G00120,17,0,
2-R05,5:58:17,5:58:27,G00122,18,0,
2-R05,6:05:35,6:05:45,G00042,19,0,
5M-R04,5:00:00,5:00:10,G00632,0,0,
5M-R04,5:01:04,5:01:14,B01638P,1,0,
5M-R04,5:03:45,5:03:55,B05315P,2,0,
5M-R04,5:04:18,5:04:28,B01766P,3,0,
5M-R04,5:07:27,5:07:37,B01968P,4,0,
5M-R04,5:08:24,5:08:34,B02266P,5,0,
5M-R04,5:09:27,5:09:37,B00304P,6,0,
5M-R04,5:10:20,5:10:30,B00323P,7,0,
5M-R04,5:11:41,5:11:51,B04101P,8,0,
5M-R04,5:14:30,5:14:40,B05815P,9,0,
5M-R04,5:15:48,5:15:58,B06779P,10,0,
5M-R04,5:16:20,5:16:30,B02425P,11,0,
5M-R04,5:17:33,5:17:43,B01816P,12,0,
5M-R04,5:20:06,5:20:16,B05597P,13,0,
5M-R04,5:21:38,5:21:48,B00002P,14,0,
5M-R04,5:23:02,5:23:12,B02994P,15,0,
5M-R04,5:24:57,5:25:07,B05433P,16,0,
5M-R04,5:26:49,5:26:59,B02399P,17,0,
5M-R04,5:28:05,5:28:15,B03187P,18,0,
5M-R04,5:29:29,5:29:39,B06321P,19,0,
5M-R04,5:31:33,5:31:43,B03127P,20,0,
5M-R04,5:33:38,5:33:48,B01964P,21,0,
5M-R04,5:34:38,5:34:48,B02387P,22,0,
5M-R04,5:36:56,5:37:06,B05690P,23,0,
5M-R04,5:38:05,5:38:15,B05691P,24,0,
5M-R04,5:39:50,5:40:00,B05236P,25,0,
5M-R04,5:42:07,5:42:17,B00495P,26,0,
5M-R04,5:45:09,5:45:19,B05350P,27,0,
5M-R04,5:48:30,5:48:40,B00308P,28,0,
5M-R04,5:51:29,5:51:39,B05707P,29,0,
6H-R04,5:00:00,5:00:10,G00359,0,0,
6H-R04,5:03:11,5:03:21,B04671P,1,0,
6H-R04,5:05:37,5:05:47,G00360,2,0,
6H-R04,5:06:51,5:07:01,B03069P,3,0,
6H-R04,5:11:42,5:11:52,B00610P,4,0,
6H-R04,5:30:38,5:30:48,B00251P,5,0,
6H-R04,5:32:06,5:32:16,B00035P,6,0,
6H-R04,5:36:05,5:36:15,G00247,7,0,
6H-R04,5:39:26,5:39:36,G00253,8,0,
6H-R04,5:43:35,5:43:45,G00259,9,0,
6H-R04,5:45:52,5:46:02,G00261,10,0,
6H-R04,5:52:24,5:52:34,G00262,11,0,
6H-R04,5:55:31,5:55:41,G00265,12,0,
6H-R04,5:58:08,5:58:18,G00269,13,0,
6H-R04,6:03:15,6:03:25,G00272,14,0,
6H-R04,6:08:04,6:08:14,G00274,15,0,
6H-R04,6:10:09,6:10:19,G00279,16,0,
6H-R04,6:12:23,6:12:33,G00285,17,0,
6H-R04,6:16:16,6:16:26,G00289,18,0,
6H-R04,6:19:05,6:19:15,G00291,19,0,
6H-R04,6:20:55,6:21:05,G00295,20,0,
6H-R04,6:23:16,6:23:26,G00301,21,0,
6H-R04,6:29:12,6:29:22,B02422P,22,0,
6H-R04,6:31:24,6:31:34,B03366P,23,0,
6H-R04,6:33:19,6:33:29,B05740P,24,0,
6H-R04,6:34:53,6:35:03,B03596P,25,0,
6H-R04,6:36:26,6:36:36,B00285P,26,0,
